Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Botswana,BWA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,24.1,23.8,23.6,23.4,23.2,23.1,22.9,22.1,21.8,21.4,21,20.5,19.9,..
Botswana,BWA,Forest area (sq. km),AG.LND.FRST.K2,169109,167926,166743,165560,164377,163194,162011,158462,157279,156096,154913,153730,152547,..
Botswana,BWA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,54.6895757417731,..,..,..,..,65.0734106253262,..,..,80.196989878149,..,..,..,..
Botswana,BWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1050.64243310269,1062.92329660275,1101.2483582476,1007.29615381662,1083.91147729412,1026.72712098704,1150.63903770977,..,..,..,..,..,..,..
Botswana,BWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.22777691978962,2.30343743856774,2.29166703198604,2.14487370442231,1.69593362687198,1.92517046909701,1.6719366595053,3.27719497059726,3.06955107906104,3.32414843012488,3.24302691214571,3.14710707065972,..,..
Botswana,BWA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1494.08114009884,1535.09169493532,1542.56862994849,1739.95838228406,1561.06418077345,1503.41916219362,1756.26890428334,..,..,..,..,..,..,..
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,10137883299.3156,10939053365.4786,10945070441.9283,10267133177.7334,12786654498.3514,15351972361.1477,14380004175.1194,13578754072.4652,15082578064.8002,16088437675.1648,16914245098.0392,16695925027.1944,14930072799.0084,17613846472.9916
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.36387109580336,8.2767637931484,6.24543730029905,-7.65231019602062,8.56363082766423,6.04836144808554,4.45614444801872,-5.71768255706327,7.03689695063241,4.003449739749,3.98039539042554,3.34891013913392,-8.72641034557256,11.3641363677285
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.47313099663036,4.92760710069359,4.72939351158558,6.4625257748079,8.92000188014418,13.9580772193628,0.193793963472473,3.81614623425874,11.6837236220656,-2.64741761140019,-0.331891491842597,0.716018581915833,4.35184678597437,2.52555755933214
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.04836470787057,2.24073265612135,2.5260182420658,2.81908186766969,2.48803786220601,2.51091768009965,2.69526989046722,1.94090121216351,1.97587614996393,1.84389707671191,2.05535072247375,2.08865478670473,2.13088138052723,..
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.5908260526127,41.8001270025625,36.5405103370447,28.1560607429726,31.8613203597538,35.0464653041146,29.7195313673406,37.4112253088574,40.3451686005564,37.1396048019655,35.0423966803709,31.8251450470181,27.7693945167821,..
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.2544736358281,54.5160825555851,45.6739672040412,34.8009489474016,43.6354639580853,49.9505346060796,49.2507437982269,52.9031723319606,54.6113508115282,42.9647361291737,44.535786925164,37.1543108714404,31.3537209303685,..
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.0801152812935,40.5885562467541,51.0419431315907,51.8850709578167,51.264331380595,53.5950432716057,61.404151211328,59.5984999185687,45.8533179416877,39.0445326132988,43.5276449309174,46.0876145800444,46.4669768050986,..
Botswana,BWA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.5359234110413,29.5754475897104,41.6796363754787,30.8321139992273,38.0530413152844,35.4535602560268,38.0828313721074,29.0741112351969,22.0676908030863,23.8305195721842,27.3182541922837,29.6506230938129,33.2806756706982,..
Botswana,BWA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,45.5384896596084,41.6323488405987,39.7813321882651,39.6811076783662,36.2728183373153,36.0517731090002,37.3935006644222,35.1954933575301,34.7739423007915,33.6157989109378,30.9214358705651,30.1829883889994,28.823972371682,..
Botswana,BWA,Start-up procedures to register a business (number),IC.REG.PROC,11,11,10,10,10,9,9,9,9,9,9,9,..,..
Botswana,BWA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.69512137351371,2.80145519309751,3.03696823780227,3.21559056061332,2.72685868262156,2.36664633405172,2.26676113133774,2.66026657449774,3.28777594951838,3.00587880312343,2.67608892317505,2.81226100290808,3.5022858594132,..
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,44.83176717,61.41221962,77.56111668,95.93564979,118.9373989,143.9048667,151.097886,163.8751723,152.2730166,146.9601556,150.0055899,162.6411807,162.8407907,..
Botswana,BWA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,0.688778299762784,0.420664199552312,0.938314438319796,0.655100816481082,0.385021916855132,0.402443862962779,..
Botswana,BWA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,75.1142992592354,84.4771452451516,92.8454508713943,79.710663710381,80.9437683745537,85.6828014704467,97.3295962195627,99.8176999720807,89.5669158280531,69.6089963868123,76.1783923865079,70.6819177780117,72.189869032091,87.4482471708741
Botswana,BWA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,94.24270961,97.81868721,82.68196521,84.27977791,86.94189646,83.0504784,82.73140673,90.64584105,92.02370547,87.6884652,84.6517402,85.86264511,85.37941898,..
Botswana,BWA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,364731487.2,425189546.8,448508779.9,1643300883.2,1806938426.7,2395188968.7,2526374996,2236640614.3,2126448971.8,1741386786.6,1782037130.2,1565096393.6,1597427934.6,..
Botswana,BWA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.601650532720754,0.462922682505208,0.683374448223628,0.46566322016634,0.654870196618311,0.52879463384916,0.417899966303857,1.8891979723473,1.22269746634889,1.19761713071816,1.20658564775518,1.24479062593716,1.24811578797093,..
Botswana,BWA,Net migration,SM.POP.NETM,..,26928,..,..,..,..,-73138,..,..,14999,..,..,..,..
Botswana,BWA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,97410081.8139718,98646074.2009613,57561567.9031087,59503691.6493388,99754459.855347,122311487.009103,124130509.024899,94742111.7026077,80447980.7958848,81246534.89425,63438910.5693902,99403760.8478688,163602998.182633,..
Botswana,BWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,486913109.102448,494634226.153715,520917902.314755,208699298.206302,218379837.568309,293208060.474684,146084155.211847,378554181.530079,142522598.297582,260575129.351448,285955061.932015,93607130.0326021,80062758.7393897,..
Botswana,BWA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,36.2817155136342,56.0236484607088,377.472534231941,144.535822258832,77.8368130179995,58.7970860461862,35.7921915166622,30.8527875987052,41.9320113868881,46.2977223179115,38.0423474546231,29.3440597482059,33.4704721562633,..
Brazil,BRA,"Population, total",SP.POP.TOTL,188167353,190130445,192030362,193886505,195713637,197514541,199287292,204471759,206163056,207833825,209469320,211049519,212559409,213993441
Brazil,BRA,Population growth (annual %),SP.POP.GROW,1.09019257285986,1.03786468320243,0.994310571973971,0.961946715342144,0.937959306704135,0.915965178459778,0.893525506727112,0.838838953278811,0.823752152538353,0.807145245445964,0.783844259734468,0.751550842096973,0.712872791114979,0.672384396316085
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,..,..,..
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,913542753561.412,1178089414688.69,1462491253522.77,1615914650102,1886138300453.94,2186805830808.6,2451392460592.92,2079505064752.43,1836383558835.28,1804395066246.61,1914361514296.34,1945590946688.26,1658193642284.28,1651061570257.66
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4850,6200,7620,8330,9640,11070,12300,10170,8910,8680,9140,9220,7800,7720
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2139628594008.53,2339449440691.79,2495814313102.49,2518081047976.7,2709914123591.21,2891451846042.33,2920839502234.32,2951296604168.49,2871099078825.9,2955553341209.78,3049414842796.56,3142221340901.47,3069856908133.11,3328104982743.02
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11370,12300,13000,12990,13850,14640,14660,14430,13930,14220,14560,14890,14440,15550
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,3,3,3.2,3.2,..,3.3,3.4,3.6,3.3,3.2,3.1,3.1,4.5,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.26,72.618,72.966,73.3,73.619,73.921,74.209,74.994,75.23,75.456,75.672,75.881,76.084,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.925,1.882,1.847,1.818,1.796,1.781,1.771,1.753,1.747,1.739,1.73,1.719,1.706,..
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,73.09,71.152,69.7322,68.3124,66.8926,65.4728,64.053,61.0878,60.0994,59.111,57.8858,56.6606,55.4354,..
Brazil,BRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,80.3,80.6,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97,98.6,98.8,98.9,98.9,99,99,99.1,99.1,99.1,..,..,..,..
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.2,21.8,20.6,19.5,18.6,17.9,17.2,15.9,16.7,15.4,15.2,14.9,14.7,..
Brazil,BRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,2.2,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,96,95,91,92,91,79,..
Brazil,BRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,95.1699981689453,96.7201232910156,96.6654815673828,..,95.2633819580078,93.4202880859375,100.608169555664,102.063262939453,101.313789367676,105.00910949707,103.952377319336,..,..
Brazil,BRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.04399001598358,1.03873002529144,1.04416000843048,..,1.02467000484467,1.03052997589111,1.01532995700836,1.017009973526,1.00376999378204,1.00705003738403,1.01245999336243,..,..
Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,..
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,5273838.6,5234330.7,5194822.8,5155314.9,5115807,5100415.2,5085023.4,5038848,5020821,5000916,4990514,4977985,4966196,..
Brazil,BRA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,24.253197494998,..,..,..,..,25.835248155892,..,..,26.8915233761795,..,..,..,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1184.14512107209,1238.41162839544,1294.48083319241,1240.17730372725,1358.50240216015,1367.18804920798,1413.73338546845,..,..,..,..,..,..,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78362500065135,1.85430585595376,1.94568192754234,1.80517978804146,2.03322568000604,2.11786937529118,2.2792723330614,2.37362850846258,2.16857469639112,2.19641817319378,2.07185467654344,2.05781083913756,..,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2072.36268025729,2167.60656085352,2229.84529915118,2197.12558127756,2374.1166283676,2430.80330981809,2501.47410302509,..,..,..,..,..,..,..
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1107626711406.63,1397114247331.17,1695855391810.9,1666996294372.87,2208838108577.09,2616156606666.62,2465228293894.01,1802211999538.68,1795693265810.23,2063514688761.98,1916933708381.89,1873288158977.23,1448565936739.56,1608981220812.2
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.96198870899485,6.06987060733128,5.09419544811998,-0.12581200299141,7.52822581812151,3.97442307944702,1.92117598509462,-3.54576339347278,-3.2759169063211,1.32286905390815,1.78366676137003,1.22077782271943,-3.87867633425788,4.61942162064217
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.77427411909737,6.43903808921145,8.77855272217604,7.31348274594541,8.42333833598188,8.3185922188201,7.94312694206415,7.56617501293937,8.10360435702502,3.67138451288938,4.49353433164119,4.22425886990692,5.14022239700186,11.0963704321972
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.37004377799776,4.41691543572253,4.56785118284293,4.47677399083166,4.11575648789108,4.34203412728966,4.16832822291464,4.31914942823679,4.8913535874273,4.60059169443834,4.42039930371976,4.20501409511746,5.89324626620754,6.89128329189148
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.5440216750205,23.1253804111996,23.0852937600656,21.8785926300792,23.2679773554086,23.1020509684591,22.1336473661474,19.3600439763687,18.3547582818562,18.1885023126814,18.749051454678,18.7546275757344,17.7016526357078,18.8581281526471
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.3743163008326,13.3276751043303,13.5340005120346,10.8513711340566,10.8655847744861,11.582512675751,11.8775390682698,12.9001914182073,12.466679044149,12.518967870078,14.6349994949752,14.122919190471,16.795068432705,20.0972752064931
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.667383583634,11.9649362690148,13.7235689081157,11.2546044690279,11.9065933373643,12.3518925019764,13.2367345446598,14.0534345183566,12.067003036465,11.8007665043122,14.241203878622,14.7673386789991,16.0953836720361,19.0788469417033
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.816473927358,19.8193259911077,21.6193828308962,18.7961350771854,21.8013215924819,21.8262711244114,21.4172253821104,17.4116258675595,14.9695469663784,14.6255875996813,15.0950416280749,15.5167908262957,15.9306220546893,18.9197501560449
Brazil,BRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,28.9964370674468,29.1008030572235,29.6660502664772,29.25143160027,29.6701052640299,27.8247298509471,28.5828852342878,29.1518761025088,26.1876427197509,..
Brazil,BRA,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,11,11,11,11,11,..,..
Brazil,BRA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,64.1233587711174,98.0386015400301,34.9066054133235,80.2189953579397,69.9718849470429,46.9748724853995,49.7903996575163,27.2184465604248,42.2432345477686,46.2664552474201,47.8276523591368,63.3838250837112,68.2312275148923,..
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.48108489489303,1.46629209992902,1.44192409343118,1.53862569660074,1.53940698112515,1.41185115924524,1.37865646470437,1.36551715396161,1.34797541299482,1.41448561149999,1.49420335261882,1.40798851592398,1.43916822562215,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,53.10093266,63.63005371,78.44665887,87.36326511,100.6214912,118.653296,124.6058852,126.0879559,118.3855945,106.4644877,99.9717023,95.71649455,96.83635,..
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,12.6091999280437,12.7577244107406,14.7582204776076,12.5894528911924,11.1404998229037,11.8872134858773,14.4857149469433,15.9999586731445,14.3117190455638,14.7439121043653,14.0664586248181,11.3500476013359,..
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.1831294409678,20.6086939954989,22.3890552126946,17.2267929430541,17.8201380387069,18.8204329490564,19.2824738048555,20.3772919109408,18.0862737631006,18.4560353301139,22.1567390746402,22.1156044794621,25.9232935468035,32.0392179431266
Brazil,BRA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,104.9823954,108.793436,112.6734729,109.1113358,127.2123978,136.6428946,129.3069759,107.3474416,109.9276522,116.2341709,114.7659498,114.945085,115.6160679,..
Brazil,BRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,194303018016.9,238444452622.6,262957236462.6,281651138432.4,352364412862.6,404046105342.1,440515187632.7,543397356309.8,543257228545.3,543000326110.9,557742529191.2,568645874141.1,549234311520.2,..
Brazil,BRA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.7601127193639,4.02079094829473,3.41847342116177,2.7283266478704,2.14540407435103,2.31972877990811,1.89378974096885,5.09247768000694,6.69813348770247,4.7236543079909,5.14099134827588,8.35960267235649,9.31350623318567,..
Brazil,BRA,Net migration,SM.POP.NETM,..,0,..,..,..,..,15924,..,..,106000,..,..,..,..
Brazil,BRA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,529306000,562634000,813083000,730896100,1023656774.64,1123817121.58,1063670886.79,1339086890.17,1385076006.47,2238140844.16,2253247430.04,2231583198.17,1607787352.21,..
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19418085598.0794,44579492463.6336,50716402711.4787,31480931700,82389932468.07,102427228231.42,92568388321.34,64738153494.44,74294627801.19,68885491315.23,78162724370.35,69174411753.43,37786286307.45,..
Brazil,BRA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.58564886624218,1.7282345094069,2.44039536249384,1.93314123413898,2.37479618642669,4.25634486547199,6.46564066679801,4.90625212668812,3.27231278955631,1.31783175644503,2.12179049517624,1.29069232276471,2.88121798774751,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,370262,374967,379418,383902,388634,393687,398997,414914,419791,424481,428960,433296,437483,441532
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.40067073271841,1.2627158942062,1.18004776089072,1.17488119761144,1.22507149994452,1.29181506558269,1.33977207261274,1.24557202006897,1.168569853619,1.11102778339034,1.04964282773986,1.00574227362596,0.961675067594484,0.921264969880013
Brunei Darussalam,BRN,Surface area (sq. km),AG.SRF.TOTL.K2,5770,5770,5770,5770,5770,5770,5770,5770,5770,5770,5770,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10210159494.3845,11595950040.9033,12956614022.6802,12460515797.7028,12942642447.6753,13983786699.8792,16906900765.3323,16120516071.7818,13925709037.9361,12650894476.1979,12605129536.8787,13965649019.0024,13785283594.024,..
Brunei Darussalam,BRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,27580,30930,34150,32460,33300,35520,42370,38850,33170,29800,29390,32230,31510,..
Brunei Darussalam,BRN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,29568272358.0279,30569261041.0941,30511462552.2694,30197283909.5026,30974245587.3837,32155106321.3359,34364760477.9712,27254603848.3947,25364170400.1577,27428959648.7296,26687321434.3087,28794177323.8,29567026045.0932,..
